q,que,ai_answer,actual_send_answer,kb_ids,new_refer,order_status,refund_status
还要不要放糖的,"[{""role"":""user"",""content"":""还要不要放糖的""}]",亲 可以不用放 也可以根据您自己的口味添加,,18,"['问题：""需要加糖吗？"", 答案：""可以根据口味适量加些亲""', '问题：""用加糖吗"", 答案：""亲 可以不用加糖哦""', '问题：""不用加糖吗"", 答案：""根据个人口味哈""', '问题：""请问这个是不是不用放糖了？"", 答案：""亲 可以不用放 也可以根据您自己的口味添加""', '问题：""需要自己加糖吗"", 答案：""可以根据自己口味哈""', '问题：""糖呢？加吗"", 答案：""亲亲，这个商品不需要加糖哦，您可以根据自己的口味添加一些糖""', '问题：""有没有加糖？"", 答案：""亲 没有哦""', '问题：""要不要放糖    有没有教程视频"", 答案：""亲，要不要放糖看个人口味哦，""']",,
在,"[{""role"":""user"",""content"":""在""}]",,很高兴为您服务，请问有什么可以帮您？,18,"['问题：""请问一桶多少克"", 答案：""亲，一罐300g哦。""', '问题：""一桶多少克的？"", 答案：""袋装500g 桶装400g 罐装300g 您根据选项拍亲""', '问题：""您好一桶多少克"", 答案：""袋装500g 桶装400g 罐装300g 您根据选项拍亲""', '问题：""一桶多少克"", 答案：""袋装500g 桶装400g 罐装300g 您根据选项拍亲""', '问题：""一桶里多少克"", 答案：""小麦胚芽，袋装是500g一袋，桶装是400g一桶，罐装是300g一罐。""', '问题：""你好，一桶多重"", 答案：""小麦胚芽，袋装是500g一袋，桶装是400g一桶，罐装是300g一罐。""', '问题：""一桶是多少克"", 答案：""小麦胚芽，袋装是500g一袋，桶装是400g一桶，罐装是300g一罐。""', '问题：""一桶几斤装？"", 答案：""亲，一罐300g哦。""', '问题：""一桶多少分量"", 答案：""袋装500g 桶装400g 罐装300g 您根据选项拍亲""', '问题：""一桶多少克都是怎么吃"", 答案：""350g""']",,
我已拼单成功，能尽快帮我发货吗？,"[{""role"":""user"",""content"":""我已拼单成功，能尽快帮我发货吗？""}]",亲亲，下单48小时内发货哦~,亲亲，下单48小时内发货哦~,18,"['问题：""我已拼单成功，能尽快帮我发货吗？"", 答案：""亲亲，下单48小时内发货哦~""', '问题：""我已拼单成功，能尽快帮我发货吗？"", 答案：""很高兴为您服务，请问有什么可以帮您？""', '问题：""我已拼单成功，能尽快帮我发货吗？"", 答案：""下单48小时内发货亲""', '问题：""我已拼单成功，能尽快帮我发货吗？急"", 答案：""亲亲，下单48小时内发货哦~""', '问题：""我已拼单成功，能尽快帮我发货吗？好的👌"", 答案：""亲亲，下单48小时内发货哦~""', '问题：""我已拼单成功，能尽快帮我发货吗？好的"", 答案：""亲亲，下单48小时内发货哦~""', '问题：""我已拼单成功，能尽快帮我发货吗？请发货。"", 答案：""亲亲，下单48小时内发货哦~""']",,
抹茶味和草莓味,"[{""role"":""user"",""content"":""抹茶味和草莓味""}]",亲，已备注哦~,亲，已备注哦~,18,"['问题：""抹茶味和巧克力味"", 答案：""已备注""', '问题：""抹茶味和鸡蛋味"", 答案：""好的亲 这边给您备注下""', '问题：""香芋味和抹茶味"", 答案：""亲下单以后联系我们备注哈""', '问题：""抹茶味的"", 答案：""你好您拍的就是抹茶的哈""', '问题：""还有抹茶味的"", 答案：""您现在收到几包呢""', '问题：""我要抹茶和草莓味"", 答案：""备注了亲""', '问题：""抹茶味多点"", 答案：""需要什么口味可以备注两种""', '问题：""牛奶味和草莓味"", 答案：""好的 亲 已备注""']",,
煮的时候要加白糖吗,"[{""role"":""user"",""content"":""跟我拍的不一样""},{""role"":""assistant"",""content"":""亲亲，新老包装随机发的哈质量一样的哦。""},{""role"":""user"",""content"":""那为什么不提前说，发个不一样的""},{""role"":""user"",""content"":""你们有备注吗，""},{""role"":""user"",""content"":""煮的时候要加白糖吗""}]",亲亲，可以根据自己口味哈。,,18,"['问题：""用加糖吗"", 答案：""亲 可以不用加糖哦""', '问题：""需要加糖吗？"", 答案：""可以根据口味适量加些亲""', '问题：""这个里面用放白糖吗？"", 答案：""根据自己口味哈亲""', '问题：""需要自己加糖吗"", 答案：""可以根据自己口味哈""', '问题：""怎么做能加糖吗"", 答案：""参考下亲""', '问题：""还用白砂糖吗"", 答案：""亲亲，可以根据自己口味哈""', '问题：""这个粉做的时候要加糖不"", 答案：""根据自己口味哈亲""', '问题：""不用加糖吗"", 答案：""根据个人口味哈""']",,
退款退货,"[{""role"":""user"",""content"":""取消已下订单""},{""role"":""user"",""content"":""拍错了""},{""role"":""user"",""content"":""怎么联系后台？""},{""role"":""user"",""content"":""申请退货""},{""role"":""user"",""content"":""退款退货""}]",商品寄回有专人处理的哈,,18,"['问题：""退货退款"", 答案：""亲亲，如果您实在不满意的话您可以申请退货退款，商品退回，有专人处理的哈。""', '问题：""退货退款"", 答案：""亲 可以申请退货退款哦""', '问题：""退货"", 答案：""亲 申请下哦""', '问题：""退货"", 答案：""已拦截""', '问题：""退货"", 答案：""还没发货哦亲""', '问题：""退货"", 答案：""亲 发出都是严格检查的哦""', '问题：""我要退货退款"", 答案：""亲亲，如果您实在不满意的话，未拆封商品您可以申请退货退款，，退回几件就申请几件的价格，商品退回，有专人处理的哈。""', '问题：""消费者申请开启售后，请处理消费者申请开启售后，请处理不需要了，退款吧"", 答案：""申请退货退款""']",,
一桶净重是多少克,"[{""role"":""user"",""content"":""一桶净重是多少克""}]",袋装500g 桶装400g 罐装300g 您根据选项拍亲,,18,"['问题：""请问一桶多少克"", 答案：""亲，一罐300g哦。""', '问题：""每桶有多少克？"", 答案：""亲，一罐的重量是300g哦~""', '问题：""一罐净重是多少克？"", 答案：""亲，一罐是500克哦~""', '问题：""净重多少克"", 答案：""带罐600g的亲""', '问题：""桶装多少一桶"", 答案：""亲现在没有桶装的了""', '问题：""1桶多少份量"", 答案：""袋装500g 桶装400g 罐装300g 您根据选项拍亲""', '问题：""桶的重量也在其内"", 答案：""这个不清楚哦""', '问题：""一桶多少克都是怎么吃"", 答案：""350g""']",,
请问一下，收到货打开一包吃后感觉不太好吃，还能退吗,"[{""role"":""user"",""content"":""请问一罐有多重""},{""role"":""assistant"",""content"":""亲，一罐300g哦~""},{""role"":""user"",""content"":""请问一下，收到货打开一包吃后感觉不太好吃，还能退吗""}]",亲亲，每个人口感不一样的哈,,18,"['问题：""你好我打开了一包品尝了还可以退吗"", 答案：""亲 可以退未拆封的哈""', '问题：""口感不好，不喜欢可以退货退款"", 答案：""您好，售后退换货需要商品包装完整，不影响二次销售哦~""', '问题：""<品质问题>不好吃可以退吗？"", 答案：""个人口味问题，不支持退货、退款""', '问题：""能退吗，我打开一袋我感觉不太好喝"", 答案：""亲，可以退剩下的哈退款的时候金额改一下""', '问题：""这个不好吃你说开封了不能退"", 答案：""亲亲，每个人口感不一样的哈""', '问题：""不退货退钱吧。我牙疼才吃的。觉得太难吃了。这东西咋还能卖呢？"", 答案：""退什么钱""', '问题：""打开了没吃发现一股子味道可以退吗"", 答案：""亲亲，如果您实在不满意的话，未拆封商品您可以申请退货退款，，退回几件就申请几件的价格，商品退回，有专人处理的哈。""', '问题：""打开尝试不适口味可以退货吗"", 答案：""没有拆包的可以申请部分退款哈亲""']",,
你们有备注吗，,"[{""role"":""user"",""content"":""跟我拍的不一样""},{""role"":""assistant"",""content"":""亲亲，新老包装随机发的哈质量一样的哦。""},{""role"":""user"",""content"":""那为什么不提前说，发个不一样的""},{""role"":""user"",""content"":""你们有备注吗，""}]",亲 没有的哦,,18,"['问题：""备注一下"", 答案：""什么口味""', '问题：""好了你备注一下"", 答案：""已备注""', '问题：""你好忘记备注了"", 答案：""很高兴为您服务，请问有什么可以帮您？""', '问题：""草莓，芒果，牛奶，抹茶各一斤"", 答案：""已备注""', '问题：""草莓和芒果谢谢"", 答案：""已备注""', '问题：""芒果，草莓从新下单"", 答案：""已备注""', '问题：""芒果草莓抹茶牛奶"", 答案：""已备注""', '问题：""香芋和抹茶味的[微笑]"", 答案：""已备注""']",,
谢谢,"[{""role"":""assistant"",""content"":""很高兴为您服务，请问有什么可以帮您？""},{""role"":""user"",""content"":""这个怎么做？""},{""role"":""assistant"",""content"":""亲，参考下哦~""},{""role"":""user"",""content"":""谢谢""}]",,不客气的亲,18,"['问题：""消费者申请开启售后，请处理消费者申请开启售后，请处理不需要了，退款吧"", 答案：""申请退货退款""', '问题：""你的地址"", 答案：""申请退货退款""', '问题：""怎么不支持退货？"", 答案：""申请退货退款""', '问题：""我想申请退货"", 答案：""亲，未拆封的可以申请退货退款哈""', '问题：""已经申请退款已经伪劣丕良和快递单发送给了你。而你一而再，再而三的空话"", 答案：""申请退货退款，""', '问题：""退货"", 答案：""亲 申请下哦""', '问题：""退货"", 答案：""已拦截""', '问题：""退货"", 答案：""还没发货哦亲""']",,
那为什么不提前说，发个不一样的,"[{""role"":""user"",""content"":""跟我拍的不一样""},{""role"":""assistant"",""content"":""亲亲，新老包装随机发的哈质量一样的哦。""},{""role"":""user"",""content"":""那为什么不提前说，发个不一样的""}]",亲实在抱歉这个咱也不清楚哈,,18,"['问题：""为什么不一起发？"", 答案：""亲快递公司那边有要求呢""', '问题：""怎么给我发成一个样的了"", 答案：""实在抱歉亲可能是仓库那边发错了""', '问题：""那你能不能送的不一样呢我先试试呀"", 答案：""亲 这个选项可以指定口味""', '问题：""发不了不早点说，废话"", 答案：""亲亲，实在抱歉""', '问题：""那当时让你安排发新包装的时候，你又不说[困]"", 答案：""仓库随机发的哈""', '问题：""我也分开发过去咋的"", 答案：""亲 都可以哦""', '问题：""那应该有个提醒吧"", 答案：""抱歉亲亲""', '问题：""那为啥四五天了不发呢？"", 答案：""北京的目前停发了亲""']",,
这个怎么做？,"[{""role"":""assistant"",""content"":""很高兴为您服务，请问有什么可以帮您？""},{""role"":""user"",""content"":""这个怎么做？""}]",亲，参考下哦~,亲，参考下哦~,18,"['问题：""这个怎么做"", 答案：""亲 参考下哦""', '问题：""这个要怎么做"", 答案：""亲 参考下哦""', '问题：""怎么做呀"", 答案：""亲 参考下哦""', '问题：""怎么做呢"", 答案：""参考下亲""', '问题：""亲，怎么做啊？"", 答案：""亲 参考下哦""', '问题：""那怎么做呢？"", 答案：""亲 参考下""', '问题：""你这个怎么弄"", 答案：""拍完送教程的亲""', '问题：""怎么做怎么做"", 答案：""亲，参考下哦~""']",,
